"QID","value"
"Q325643","10.5240/3A74-024B-43DF-264B-2584-O"
"Q324615","10.5240/3BF4-E938-FFD5-6FE6-2B2C-O"
"Q320223","10.5240/4349-5457-BE20-AC40-AED0-F"
"Q326319","10.5240/5FC5-393E-A283-8DDA-E9EF-P"
"Q327852","10.5240/5FF2-2B28-8C53-5B21-A2D7-A"
"Q332330","10.5240/61E9-B68A-5F05-1334-2AEA-K"
"Q331971","10.5240/6FF7-464A-6DB6-B232-4F32-O"
"Q329805","10.5240/7029-F8E0-41D6-984B-E2C9-1"
"Q321057","10.5240/713F-5502-067D-4602-89B6-6"
"Q324351","10.5240/734F-BB26-0BFA-A207-01B7-H"
"Q333576","10.5240/7C45-9B60-FFA8-B1D7-50B7-D"
"Q317510","10.5240/83F5-F4D5-13E9-F17C-D344-2"
"Q329336","10.5240/8ABF-B448-121E-9A02-52C1-O"
"Q324352","10.5240/8AED-0198-5361-17D6-72DE-T"
"Q319152","10.5240/8EF7-B831-0960-9326-D589-B"
"Q333558","10.5240/8FF4-8BAE-3E1F-8A08-33DA-V"
"Q326789","10.5240/9395-BFF0-E7FC-A206-91F9-8"
"Q322206","10.5240/993F-3778-F36C-ED19-67C6-H"
"Q332261","10.5240/A862-1C6C-461A-04DA-FAF8-6"
"Q329145","10.5240/AE18-2C83-42A0-009C-5511-O"
"Q320236","10.5240/B418-9D01-B84A-EBA4-4426-S"
"Q321454","10.5240/B525-1406-0783-AD61-51E9-1"
"Q321262","10.5240/B850-1712-C3B2-2B01-90F0-X"
"Q329434","10.5240/B884-6DA7-BFD6-28F4-C749-Z"
"Q326428","10.5240/D096-EFB7-0467-DC28-6CA8-2"
"Q320217","10.5240/D3CA-2349-AE5D-0033-10A5-T"
"Q323818","10.5240/D514-D20F-03FE-D414-4E3A-L"
"Q323771","10.5240/DC40-2583-F302-255B-6FFD-4"
"Q324144","10.5240/E525-7B2D-520B-A5B7-2DE7-X"
"Q335736","10.5240/F3A9-C54D-9570-00C3-4EA4-0"
"Q318031","10.5240/F71D-C6D6-0E41-C6AB-CA3C-L"
"Q323290","10.5240/FF97-E565-D7AE-BA6B-AD4A-V"
"Q337078","10.5240/2834-7EBC-88AE-992E-6C6C-9"
"Q357086","10.5240/2918-348C-BBE7-2557-02A0-7"
"Q352922","10.5240/353D-B5B0-3A04-E2D1-12A5-B"
"Q352828","10.5240/532A-9405-A6D1-96A1-53AE-7"
"Q347470","10.5240/5F81-EB10-F5E0-78AB-D2AB-R"
"Q348511","10.5240/82CF-655B-B525-63A7-1472-H"
"Q337881","10.5240/8BF4-177A-3291-FBD6-87B7-0"
"Q348013","10.5240/8D29-35BF-5E07-A9B1-0DAB-O"
"Q339045","10.5240/A0B1-295F-3955-F8F7-B72B-I"
"Q352431","10.5240/A835-79A0-1978-7A5C-F5BD-D"
"Q339693","10.5240/BF0A-8E14-75FD-CDC4-7E8F-F"
"Q357398","10.5240/BF49-B080-A521-915D-E103-H"
"Q357379","10.5240/BFD2-FFB3-55A0-C6EA-20E3-Z"
"Q338599","10.5240/D37C-FC85-6854-26C0-AE67-X"
"Q339661","10.5240/F6F5-B889-131E-872E-3993-Y"
"Q373141","10.5240/01EF-C0BA-7DA6-5DEE-611F-7"
"Q371706","10.5240/03FA-2718-1FE4-AEFF-57E9-K"
"Q384084","10.5240/104A-7E1D-D45D-1B37-3517-B"
"Q389535","10.5240/11A7-296E-FD7A-3517-DA95-S"
"Q384998","10.5240/11BB-DD8D-3B8A-F26B-704E-4"
"Q370252","10.5240/1E7F-0C55-DB6B-739A-28B1-Y"
"Q368031","10.5240/202A-0F45-D458-6845-B0DB-P"
"Q380981","10.5240/22F2-962D-FE83-1944-9930-9"
"Q378268","10.5240/3373-55A9-708E-49EC-A2E4-B"
"Q383605","10.5240/3B30-E511-3AEE-9808-2C1D-6"
"Q369387","10.5240/3B75-530A-F6D7-0082-A156-D"
"Q374507","10.5240/4B90-3C86-2304-23BA-447C-F"
"Q385866","10.5240/4D9B-F6CC-AC0C-4E3E-2B69-0"
"Q379296","10.5240/4E2F-4548-AEB0-64A8-FDC1-R"
"Q378032","10.5240/56F8-464E-63D6-72B8-F1EA-1"
"Q375417","10.5240/5F03-2F05-07FE-B99D-ED2F-Z"
"Q388172","10.5240/7212-6D74-5034-B30E-2D9F-T"
"Q377428","10.5240/7570-E3D3-F16D-1693-73F6-K"
"Q381731","10.5240/77D9-D789-EA4B-5743-BEF7-A"
"Q389014","10.5240/7BB6-76A0-1113-55E6-A8D1-O"
"Q386236","10.5240/7ECE-52DC-876D-664F-5FF3-E"
"Q373495","10.5240/9A37-83E6-F474-930A-84A0-V"
"Q386094","10.5240/ACB0-5766-79FC-0E9B-DF17-W"
"Q376108","10.5240/ADA3-7223-D8AB-AA2A-1DAF-4"
"Q389158","10.5240/B543-9851-C9B8-541E-213C-8"
"Q380519","10.5240/B6AC-E65C-3B92-CF93-8DC0-1"
"Q383200","10.5240/C2D6-9551-C989-743B-C7A3-J"
"Q369379","10.5240/CA28-CCAF-ABF6-3CC4-3B5F-U"
"Q387542","10.5240/D605-C509-B8E6-A1AB-9462-3"
"Q367772","10.5240/DC5F-5D85-EF16-450F-48C2-I"
"Q389971","10.5240/E877-FF08-F3E2-6137-F9B7-B"
"Q383024","10.5240/F4F5-A3C1-AE55-7B43-1B8D-5"
"Q366675","10.5240/F78C-010E-5A16-1DC4-A04F-I"
"Q384325","10.5240/FFBB-B2C1-5C4D-ED10-7223-L"
"Q401916","10.5240/0348-C1EC-3E0C-E473-0B25-H"
"Q390914","10.5240/2780-B4C1-B5B4-3E3A-6C0C-N"
"Q390405","10.5240/36EF-30D1-C546-2AD1-AA25-D"
"Q390120","10.5240/4701-9BC2-75FE-4BBA-1B16-V"
"Q390359","10.5240/4EE7-0AFF-D593-FFB7-EF4D-N"
"Q392915","10.5240/4F18-4C0A-9687-16B2-7952-Y"
"Q409022","10.5240/514F-4DBC-BB09-8E18-581D-J"
"Q390357","10.5240/5FD7-0E0F-E425-6233-1556-G"
"Q400018","10.5240/6549-8401-EA99-9BCA-D393-O"
"Q402645","10.5240/6618-F89E-F628-B938-5829-G"
"Q408102","10.5240/7630-A0A0-CB51-3DE8-1583-5"
"Q400985","10.5240/7FCD-F791-7060-2E1D-B523-J"
"Q408725","10.5240/9201-9BB3-842F-9E23-BBD3-7"
"Q391101","10.5240/9DB2-133C-5F29-435A-6E66-R"
"Q409064","10.5240/BBAA-6221-48E3-55C1-FFC4-6"
"Q407184","10.5240/C65E-8133-6CD1-6F22-51CD-S"
"Q400123","10.5240/DB92-D554-DA9A-FE82-603C-U"
"Q390097","10.5240/E712-3711-2EBA-7698-F355-S"
"Q392697","10.5240/E745-5655-B1E3-07D3-98F9-O"
"Q406916","10.5240/E82C-4718-DD17-2D32-833E-3"
"Q391343","10.5240/EAEC-F90E-4976-5EC1-4676-E"
"Q392424","10.5240/FCD3-9F9F-782D-C6B7-B34A-K"
"Q428049","10.5240/0214-CD9B-241A-F8EF-7056-J"
"Q430245","10.5240/090E-FA36-26F8-3429-AF68-C"
"Q434718","10.5240/1C9B-C569-1A65-58CB-3245-5"
"Q428761","10.5240/2793-A3A8-6D6E-A1E5-B930-S"
"Q442459","10.5240/2DD9-6A58-11D4-C85B-4FD1-4"
"Q430852","10.5240/2E5B-E75F-EA5F-32B9-9072-V"
"Q443733","10.5240/35B1-CFE1-9060-AD8E-BB43-R"
"Q426362","10.5240/4CDF-3346-D097-E86D-0727-J"
"Q426467","10.5240/4D87-A3FE-B6B6-AA2F-42A3-T"
"Q431725","10.5240/59C4-0F1D-AB4E-EAFD-ACB8-C"
"Q429397","10.5240/59D7-130F-49E9-8FBE-37E6-B"
"Q430274","10.5240/60F6-1ED1-4C5C-B890-937C-E"
"Q442678","10.5240/6F47-94A0-7DF1-78E3-E220-H"
"Q427386","10.5240/7B93-211C-CD90-0738-B643-C"
"Q432117","10.5240/AB30-D57F-B8A1-05CB-9E47-F"
"Q425579","10.5240/BE48-6055-8907-C390-3F95-B"
"Q431477","10.5240/C1F6-0A8C-6C93-9A2E-3F48-Y"
"Q428999","10.5240/C706-6B22-ECD1-5063-80A5-A"
"Q448102","10.5240/D6FD-08B0-F33F-A9DC-F756-1"
"Q427534","10.5240/DE60-3C80-36D2-D208-A602-Q"
"Q426650","10.5240/E8D7-EBAD-5790-5CE7-D66F-W"
"Q426267","10.5240/F19B-C759-396B-166E-079F-L"
"Q445122","10.5240/F323-71F9-D133-D14C-7B68-O"
"Q435869","10.5240/F411-C0C2-7B91-A65E-DA36-B"
"Q427561","10.5240/FE33-6275-BB62-40FF-967B-H"
"Q471842","10.5240/04C6-0240-159C-ECF6-9889-Z"
"Q464635","10.5240/063F-AB06-722E-5ABD-4ABA-Q"
"Q470657","10.5240/0715-9AF4-451D-8187-CE71-M"
"Q472309","10.5240/0EA8-8B90-D7BF-5EEF-30CD-O"
"Q463765","10.5240/0F05-839F-F5CC-68B6-813E-T"
"Q464088","10.5240/110E-684F-CBC3-689E-65CC-O"
"Q470645","10.5240/1355-E7C2-2F7F-2A81-FDDB-1"
"Q468877","10.5240/19EC-7338-C073-C25C-48FE-G"
"Q469535","10.5240/2A69-C03F-0B44-B9B6-C0C3-S"
"Q464294","10.5240/2FAC-09D9-350A-41A7-1054-M"
"Q452235","10.5240/3AA8-28F7-F482-0CF0-D4CF-A"
"Q466014","10.5240/3C26-79C2-F6BD-DA3A-2CE4-H"
"Q449449","10.5240/3E11-1D7F-BE97-0A91-F86A-C"
"Q466297","10.5240/4E58-7853-6B0F-88A2-9C65-M"
"Q471993","10.5240/528E-3D71-3236-324A-151E-I"
"Q461483","10.5240/5DE8-E117-8172-D6D2-2E1B-A"
"Q466369","10.5240/61D4-9243-4A99-33D2-E45C-Z"
"Q450977","10.5240/6BC0-FF43-EAEA-9879-C105-J"
"Q466024","10.5240/70A2-1E78-9A7F-8D92-A02C-J"
"Q451407","10.5240/790C-1551-DE21-6E54-D354-D"
"Q471746","10.5240/79DD-08C5-0979-1D92-5BAC-2"
"Q463620","10.5240/7ABA-E371-204A-70CF-86FC-V"
"Q464638","10.5240/7ADF-9F11-8DF5-7527-7FF9-4"
"Q467541","10.5240/7C2D-20DB-BCEA-AAE8-54F2-D"
"Q470560","10.5240/8252-B1AE-4C7B-184D-724F-I"
"Q451603","10.5240/88E0-18A0-7575-458C-34CF-N"
"Q456342","10.5240/9393-BB79-EA4D-7B35-7260-2"
"Q465374","10.5240/9505-3E57-CC66-72BF-2104-I"
"Q470243","10.5240/9682-072C-9615-D355-61F1-2"
"Q464902","10.5240/9850-D719-E799-8D44-B4DC-1"
"Q467947","10.5240/9B4D-9883-AE70-B0F8-A346-S"
"Q470499","10.5240/9B90-1697-6394-B7B1-922D-G"
"Q461136","10.5240/A20C-3E08-B760-E842-7516-3"
"Q464634","10.5240/A541-69FF-E873-C01E-501E-8"
"Q470544","10.5240/A5C9-A0B4-C81E-8904-B000-N"
"Q470771","10.5240/A6B7-251B-1744-C68E-2F8F-T"
"Q462409","10.5240/A778-1777-A4D3-33AE-5766-M"
"Q464891","10.5240/B35E-9A31-B273-6631-DEC8-9"
"Q470344","10.5240/BF7C-806B-F17A-B320-9D35-A"
"Q459057","10.5240/C020-85EA-05CF-3C33-9C24-X"
"Q468700","10.5240/C43A-3556-CB27-C99F-EEA8-R"
"Q467053","10.5240/C4F3-235B-6D3A-5BB4-5E42-3"
"Q463927","10.5240/D470-360C-B0E9-8742-CA0A-K"
"Q461645","10.5240/D51A-A0A4-6F82-8EFD-6F82-N"
"Q455784","10.5240/D698-440F-3658-5850-F0B9-8"
"Q467101","10.5240/D791-2368-5A83-3A6A-CCD0-9"
"Q454816","10.5240/D804-5C7A-272B-A2BE-F88A-C"
"Q471976","10.5240/D8AC-FF8D-1CFF-318B-3064-D"
"Q461769","10.5240/DA75-1CFF-557A-6B04-2B2E-1"
"Q468565","10.5240/DE68-D81B-186D-3F0E-7C81-Z"
"Q471951","10.5240/F65A-AA49-2C5F-B05E-49BB-5"
"Q463127","10.5240/F67B-2011-1D2D-2C12-DADB-4"
"Q470573","10.5240/F6F6-A49D-73C2-B760-5754-C"
"Q465383","10.5240/F7CA-2601-3F3D-DD6C-9999-V"
"Q466884","10.5240/F8FD-07A0-57C2-5200-2D0E-B"
"Q467152","10.5240/FEE6-F6C9-8F66-0B5E-3676-V"
"Q465275","10.5240/FF9B-C84B-B9C3-5117-3A34-U"
"Q488595","10.5240/012C-AFBC-5CB2-ADA7-E2BF-W"
"Q494367","10.5240/142C-5B8F-CF34-386B-51DA-A"
"Q473812","10.5240/144F-50FE-20AD-C57F-E212-N"
"Q472512","10.5240/1CA7-C532-C4C3-0755-C585-T"
"Q489235","10.5240/1D47-8FA3-948B-5832-0314-Y"
"Q495394","10.5240/1E08-08C6-BDDF-8AD8-F738-U"
"Q482370","10.5240/2038-D82D-C39E-CC65-6686-J"
"Q484442","10.5240/24C7-F1B1-B79C-8F2B-A7F6-3"
"Q486355","10.5240/254B-2566-143E-A862-E54A-M"
"Q473829","10.5240/2751-C848-D02B-5465-DC7E-B"
"Q474531","10.5240/2964-40E9-7F76-365C-96A0-7"
"Q482899","10.5240/3226-E62E-EBBC-1F61-D5C0-V"
"Q493507","10.5240/3C0E-5761-E58D-E607-4CDA-L"
"Q492340","10.5240/41A3-C3CB-7C0B-4889-5C75-6"
"Q494594","10.5240/45E7-F119-9B30-1AD6-7D4D-2"
"Q485580","10.5240/4A17-1252-96DE-127B-ACAD-6"
"Q491338","10.5240/4B97-5199-5268-3BD5-CEBB-8"
"Q496113","10.5240/5267-B95E-3AD3-C033-A2E6-A"
"Q492089","10.5240/569C-3D94-2EEB-1FF3-7D28-6"
"Q490051","10.5240/581C-5003-A307-D914-AD46-M"
"Q484537","10.5240/5F61-2310-A83C-6FD5-358D-K"
"Q489615","10.5240/63BB-72FA-D15F-D75B-710E-C"
"Q487978","10.5240/65BA-38AA-80B9-079A-2492-A"
"Q478212","10.5240/676A-6663-3137-865C-75FF-G"
"Q478944","10.5240/6BA0-5401-7DD9-FF97-6679-1"
"Q475089","10.5240/6C14-0EA0-8018-A7F9-D230-C"
"Q478579","10.5240/71BB-A582-E017-5595-9FD6-X"
"Q496734","10.5240/785D-EAD8-AB2A-0172-AF3C-N"
"Q475800","10.5240/80B6-D716-3FB3-0337-AF97-7"
"Q483941","10.5240/81A5-9F3A-3BB1-0C42-0901-X"
"Q482780","10.5240/8330-3423-2F0F-E5E9-D323-B"
"Q486065","10.5240/889E-0DD5-7659-7E5F-6366-6"
"Q482728","10.5240/8C06-BFAC-B533-F449-142C-D"
"Q492521","10.5240/8C82-FA2D-606A-B490-7767-X"
"Q493892","10.5240/8CC7-E4D0-F0DD-1934-1EB9-O"
"Q482634","10.5240/8FEE-9E17-CD15-1643-47B7-G"
"Q491985","10.5240/92B9-46A5-C7EC-80B8-7D95-1"
"Q491341","10.5240/973B-9FA3-DF1F-D262-132B-I"
"Q485462","10.5240/9942-0B0A-67E0-E94D-E1DC-G"
"Q484670","10.5240/9CCE-E8A2-04E6-23AC-B495-N"
"Q497051","10.5240/9DD3-AD28-357F-F69D-0085-6"
"Q496752","10.5240/A2F4-F72A-336D-0ACA-5C51-Q"
"Q490588","10.5240/AB38-2EDC-77AB-ACB0-6FFF-H"
"Q487216","10.5240/ACA2-3099-719F-BCC9-FF63-F"
"Q485677","10.5240/ACEB-CF04-F5BC-EC26-A0D9-L"
"Q493799","10.5240/B07F-72FE-F7FA-3BEA-CB78-F"
"Q490764","10.5240/B28F-C015-0939-5F72-9C3A-3"
"Q495449","10.5240/B333-A419-37AE-CFBB-6903-K"
"Q485527","10.5240/B70C-463E-A0D5-F8B9-F648-N"
"Q495128","10.5240/C0D1-EAF4-B254-546B-3EAD-A"
"Q477740","10.5240/C6BE-5F6B-169F-2B9E-9ED1-2"
"Q481467","10.5240/D160-AC84-FFA4-72AE-8365-F"
"Q476439","10.5240/D21C-E63C-CD1A-5F92-00CB-5"
"Q474199","10.5240/D5DF-A5FC-89F2-EBDE-8F18-T"
"Q488316","10.5240/D88A-A56A-E77C-232F-81B6-0"
"Q492903","10.5240/D91A-1586-B932-C82F-8A43-P"
"Q494772","10.5240/D93E-5A43-E713-869E-8747-R"
"Q487503","10.5240/DE58-7205-4B00-1C53-5998-6"
"Q483307","10.5240/E6D2-BF4D-80B2-5B37-379F-K"
"Q485336","10.5240/EB87-F4F0-8EE7-FB68-284D-L"
"Q472916","10.5240/EFD7-BD35-C976-2EE7-4A1B-F"
"Q497021","10.5240/F2AC-4D9E-D490-0ABE-8648-M"
"Q484949","10.5240/F4EA-49EB-BE65-76C0-0FBD-9"
"Q491666","10.5240/F649-1FC9-B3FE-EE33-25D4-C"
"Q481091","10.5240/FA3F-97C1-1673-4EA6-ED38-Z"
"Q503343","10.5240/00A7-792F-D5EA-47CF-4073-U"
"Q510595","10.5240/02C9-84C5-009B-2FFD-6478-P"
"Q507262","10.5240/0463-A9ED-B045-703C-9700-C"
"Q512247","10.5240/09F7-A4A7-336C-ECAD-A19C-4"
"Q502303","10.5240/1205-F946-2BB1-D1B9-86C8-4"
"Q508219","10.5240/1219-D592-EF74-3884-3CFA-V"
"Q513877","10.5240/1275-A52D-AB3C-625B-0C75-A"
"Q498809","10.5240/163C-2164-1716-1824-7569-R"
"Q517912","10.5240/2101-25D0-8E18-0C71-30B7-E"
"Q518901","10.5240/2196-11E3-AF30-E597-11DE-H"
"Q499050","10.5240/263F-637D-E066-DB92-F4F1-K"
"Q502363","10.5240/2B02-0A97-E956-1D51-4745-D"
"Q505325","10.5240/330F-3CF4-C2B6-2EBF-FB13-4"
"Q498150","10.5240/3B38-6383-5CFE-43A4-6D7B-W"
"Q506400","10.5240/3BEE-24AC-A98D-3459-0E12-P"
"Q510181","10.5240/3EAD-3288-86ED-E8DA-1D55-U"
"Q515572","10.5240/5129-8060-50E1-7BF6-87E4-W"
"Q500093","10.5240/5954-C921-C677-53C1-10F9-G"
"Q515045","10.5240/5FE6-10D8-20E4-3863-98B3-X"
"Q515626","10.5240/64B8-8300-C0CE-FB92-19CF-7"
"Q506661","10.5240/68AC-5F52-5D72-DFFC-F4DA-M"
"Q502258","10.5240/7150-1FA9-1360-5FC4-4222-W"
"Q504157","10.5240/790C-EE15-F2EE-CE56-A5AC-S"
"Q499152","10.5240/8A91-3E42-5FA9-CBC2-28A9-2"
"Q508931","10.5240/8CBB-42EC-3056-BA7D-E9D3-3"
"Q521165","10.5240/9289-CADA-7430-79F5-4A4A-9"
"Q501105","10.5240/9CAE-7D43-D0DE-4CCA-B4BE-V"
"Q510319","10.5240/B114-1291-0357-4B30-966A-V"
"Q509799","10.5240/BE89-FAEB-7E8A-9533-781F-9"
"Q513716","10.5240/C855-3E45-A43D-85EB-DCDE-G"
"Q498983","10.5240/C8B0-B682-8CC9-43D6-FBE7-F"
"Q512070","10.5240/C8C4-0EA1-E655-379A-24D2-R"
"Q500460","10.5240/CA3B-63BD-7659-565F-B1EC-J"
"Q512987","10.5240/CFAC-AA96-5648-EB11-6D69-S"
"Q498109","10.5240/D642-1604-5FFC-064A-D368-T"
"Q505790","10.5240/DA34-C0E6-F657-6F31-175C-U"
"Q505097","10.5240/DA4A-4D3A-9421-6014-A0B0-I"
"Q499706","10.5240/DB22-6093-3B9B-2E9E-7FC1-J"
"Q502629","10.5240/DE64-0879-591C-F0F8-F3BD-8"
"Q507588","10.5240/EBF7-D93C-AE96-EF33-A0A9-4"
"Q520650","10.5240/EC0B-79EB-91EA-0A18-C45B-6"
"Q501749","10.5240/ED62-DB43-9BFE-BFE0-C581-B"
"Q512477","10.5240/F14D-3CB4-F330-7C32-7020-P"
"Q500254","10.5240/F3B3-0ED1-D215-582C-2D2D-P"
"Q517398","10.5240/FBA5-E921-3737-3F97-D04B-Q"
"Q502882","10.5240/FF87-CFAA-F702-47C5-E105-H"
"Q531675","10.5240/0C06-F1D7-B546-2BC9-2BDA-M"
"Q539262","10.5240/10FB-72A7-49D1-486A-E259-J"
"Q525421","10.5240/164D-5233-34A0-2983-C93E-X"
"Q526262","10.5240/1D50-8576-2BA8-61B4-2BA0-R"
"Q543377","10.5240/1EF3-BD46-A4F8-D5B1-B7CD-Z"
"Q521876","10.5240/3440-8E43-A8A4-EB78-7D93-C"
"Q526045","10.5240/4973-7EBC-262C-57AE-C224-T"
"Q522015","10.5240/4EB0-375E-D543-1CE5-1E2F-G"
"Q536110","10.5240/4F17-0E31-B9F7-C27E-986E-F"
"Q533638","10.5240/4F2D-B8E8-16C7-257D-C25D-U"
"Q546522","10.5240/4F2F-44F4-1C79-5552-8E36-6"
"Q531171","10.5240/558E-4DBD-756D-445C-D6CD-Y"
"Q527880","10.5240/5616-C470-C8AB-D4A1-3DEE-9"
"Q531362","10.5240/6D0F-C149-CFEE-D933-601A-4"
"Q532780","10.5240/7BD0-31BD-FA7D-F713-62C8-C"
"Q542285","10.5240/8E62-E595-FCCC-A84B-7BE8-I"
"Q526272","10.5240/948F-9A93-C419-2BB9-1D19-7"
"Q544940","10.5240/97CF-9D98-CAC1-D1E5-196A-0"
"Q535081","10.5240/97F4-5336-CB6B-0EEC-386C-U"
"Q540191","10.5240/A277-4822-D2C8-6A4F-8B8D-7"
"Q522185","10.5240/AD69-09FB-046C-177D-4B40-6"
"Q536289","10.5240/ADB9-A3C8-C5B6-26E9-45DC-K"
"Q545760","10.5240/AF45-A80B-13BA-7610-3CED-7"
"Q537407","10.5240/C24A-1421-BBAD-8FF2-76DC-G"
"Q536811","10.5240/C849-D513-E546-6ECB-AC8D-S"
"Q543352","10.5240/D1F2-2216-B1AB-BEDF-BF4D-7"
"Q527407","10.5240/D4E0-BC49-E03E-AC7E-BB6C-M"
"Q524484","10.5240/D4F8-FA05-587D-96E4-9F93-I"
"Q540699","10.5240/E17A-7BEA-84AE-8E86-9DBB-1"
"Q535615","10.5240/E9FD-2DC0-5F52-4E45-AF07-K"
"Q532478","10.5240/FE4D-4473-5D5E-BE06-7F71-1"
"Q563691","10.5240/0766-5D9A-F9D3-CF70-8CB6-U"
"Q565143","10.5240/07F6-FB07-4D53-2A71-77F4-0"
"Q546829","10.5240/0D1B-689D-5865-AD1B-0F89-L"
"Q570966","10.5240/18B9-4054-F088-2AD4-C6B3-F"
"Q553920","10.5240/2C78-46EE-D522-2A0E-147C-I"
"Q570026","10.5240/3576-34DD-322C-153F-5129-H"
"Q562747","10.5240/3601-5375-BD40-EFE8-76E3-0"
"Q550529","10.5240/3C28-93BC-2C23-3D3A-B300-9"
"Q562177","10.5240/3D1B-61CC-D392-C14F-06CD-V"
"Q562558","10.5240/3F00-22B9-BA34-A06C-95BC-4"
"Q571164","10.5240/3FCE-4B2C-5441-8676-A57B-V"
"Q570180","10.5240/4CD6-5EC1-303A-9461-9DC9-G"
"Q547009","10.5240/528B-E111-748A-47C4-1972-5"
"Q564958","10.5240/583F-E22C-EDD1-35F5-10E4-2"
"Q546788","10.5240/6100-66C0-1DCC-0C8B-88AB-3"
"Q571583","10.5240/61BF-A1DA-D5F1-B90F-FCE1-H"
"Q567751","10.5240/6C43-BD19-6E9C-462C-FF52-1"
"Q569372","10.5240/76EB-D021-FDE6-E1AA-81E8-Q"
"Q571309","10.5240/818F-4892-B415-8DEA-E8B9-J"
"Q546730","10.5240/8417-4D75-C4E6-BF73-A4A8-C"
"Q572415","10.5240/866E-83E0-D2C6-200C-62C0-H"
"Q551823","10.5240/8C0C-161C-8E04-7371-DE27-N"
"Q551623","10.5240/9297-EB66-5EE9-5458-4705-6"
"Q570143","10.5240/976B-A763-937A-50B7-6D28-0"
"Q553977","10.5240/9DAA-9FBA-BF7A-3B64-A6BE-H"
"Q548303","10.5240/B08A-6F0E-914A-2470-88C4-A"
"Q558297","10.5240/BEB8-D390-70D4-647E-EEB1-R"
"Q563731","10.5240/BEEA-AA0E-7E70-6E0C-B15D-W"
"Q564298","10.5240/CF44-C396-6F5F-2C86-27EC-B"
"Q568123","10.5240/D3A2-66E2-4D5B-794F-DDB7-J"
"Q550581","10.5240/E2A6-D65C-E841-98CA-4B8D-N"
"Q559893","10.5240/F774-07ED-C1FC-3FA3-B2CB-P"
"Q571565","10.5240/FA69-FA01-416A-5242-2013-B"
"Q590397","10.5240/088B-F026-6115-B23C-01F5-7"
"Q593782","10.5240/092C-7F44-3014-EF46-BBC9-E"
"Q583221","10.5240/0A33-5952-5CF3-7E60-CD38-6"
"Q596199","10.5240/0A84-B969-881A-75E3-9E3B-I"
"Q574986","10.5240/0FB3-2ADF-AA94-F2B0-CF6E-C"
"Q574993","10.5240/1A69-972F-5518-C503-7B68-0"
"Q585106","10.5240/2699-307A-1AC0-B6BE-A776-Y"
"Q579209","10.5240/2BE6-8C44-606F-03B7-5445-U"
"Q593827","10.5240/3990-208E-B862-F84D-7B96-A"
"Q577633","10.5240/39A6-2A6D-F1E3-79EE-0AD9-P"
"Q599423","10.5240/39E1-162A-4E1B-C67F-BFE0-C"
"Q580274","10.5240/4401-272E-CE08-BBA3-B75C-4"
"Q585892","10.5240/4866-BB32-9928-4740-D007-8"
"Q577360","10.5240/49CA-C95A-BF0F-91C2-2643-I"
"Q582373","10.5240/4D20-2546-D111-5C99-E0BF-G"
"Q575068","10.5240/4DF8-ACBC-C6C0-9A1A-12A9-X"
"Q597579","10.5240/5342-83CF-4286-98D3-2BC8-X"
"Q596965","10.5240/60D8-D267-6198-FBA5-6BE1-1"
"Q582992","10.5240/6F28-07D0-5DA9-96F7-AB60-C"
"Q576941","10.5240/7408-DAAC-25C6-BF9A-EC77-A"
"Q579563","10.5240/7574-4F8D-B709-5019-9600-N"
"Q573762","10.5240/7F95-71D7-1A68-B6EA-F73F-U"
"Q575014","10.5240/84CB-9076-E331-2586-E103-S"
"Q593573","10.5240/8FFE-6D9C-B74B-0E7F-6519-4"
"Q593123","10.5240/9348-5FD7-2784-3753-8736-M"
"Q582138","10.5240/9368-35E3-C010-2C2E-07E1-I"
"Q584011","10.5240/9593-D70F-1D4E-2507-F758-C"
"Q587532","10.5240/9BCA-BB23-63EC-26BA-62BF-W"
"Q593615","10.5240/9C05-BF71-973D-5999-85A0-N"
"Q572440","10.5240/9D90-61FB-8197-CF9E-46AD-D"
"Q579928","10.5240/9DFD-337D-78C0-A44F-C0A4-1"
"Q572736","10.5240/A01C-0D84-5B5F-4833-B101-7"
"Q582147","10.5240/A3BF-6525-EE99-F3D8-E24D-G"
"Q594519","10.5240/A83C-E93C-7BFF-E51E-E79E-6"
"Q583859","10.5240/ABC5-82CF-A150-8140-4020-V"
"Q595506","10.5240/B8F2-E8BE-8B16-5F52-65CD-X"
"Q594033","10.5240/BC8A-8253-9A03-2255-C3A2-A"
"Q586538","10.5240/BE35-85A8-4061-22AF-6DB4-Q"
"Q581824","10.5240/C065-6B8F-F703-E609-46A5-G"
"Q596541","10.5240/C3F3-614F-2228-DB47-E8BB-4"
"Q586880","10.5240/C43B-0995-9F24-D9BF-90F6-V"
"Q589871","10.5240/C4FC-586B-A776-B348-8ED0-8"
"Q580054","10.5240/C5F8-2AAF-E7FC-D624-7E67-7"
"Q590402","10.5240/C83C-FA62-78EB-E4AE-6177-B"
"Q582569","10.5240/D049-D947-0403-7ED0-AF2F-N"
"Q573934","10.5240/E56B-772E-6B5F-F381-13E2-U"
"Q594226","10.5240/E60C-9714-EB24-89E2-344B-G"
"Q575888","10.5240/E927-B1BE-81A6-AC26-B98A-2"
"Q588078","10.5240/EC71-C80E-5594-14AF-1ECE-3"
"Q593877","10.5240/F29D-EA15-9D4B-C2BB-287C-C"
"Q590546","10.5240/F46E-B408-B99F-C5D5-DFCC-V"
"Q625250","10.5240/01AF-3F6B-37FB-2F27-6D8C-K"
