"FilmID","FilmName","Year","Type","wiki_title","wikibase_item","Studio","Distributor"
"tt0025124","Flirtation Walk",1934,"movie","Flirtation Walk","Q949642","studio = [[Warner Bros.]] | ","distributor = Warner Bros. | "
"tt0025164","The Gay Divorcee",1934,"movie","The Gay Divorcee","Q947098","studio = [[RKO Radio Pictures]] | ","distributor = RKO Radio Pictures | "
"tt0025238","Here Comes the Navy",1934,"movie","Here Comes the Navy","Q1143753","studio = [[Warner Bros. Pictures]] | ","distributor = Warner Bros. Pictures<br>The Vitaphone Corp. | "
"tt0025251","Hide-Out",1934,"movie","Hide-Out","Q1617337",NA,"distributor = [[Metro Goldwyn Mayer]] | "
"tt0025260","Holiday Land",1934,"movie","Holiday Land","Q1624684","studio = [[Screen Gems]] | ",NA
"tt0025272","The House of Rothschild",1934,"movie","The House of Rothschild","Q1215836","studio = [[Twentieth Century Pictures]] | ","distributor = [[United Artists]] | "
"tt0025301","Imitation of Life",1934,"movie","Imitation of Life (1934 film)","Q391541","studio = [[Universal Pictures]] | ","distributor = Universal Pictures | "
"tt0025316","It Happened One Night",1934,"movie","It Happened One Night","Q208632",NA,"distributor = [[Columbia Pictures]] | "
"tt0025332","Jolly Little Elves",1934,"movie","Jolly Little Elves","Q1702666",NA,NA
"tt0025423","The Lost Patrol",1934,"movie","The Lost Patrol (1934 film)","Q1218906",NA,"distributor = [[RKO Pictures|RKO Radio Pictures]] | "
"tt0025464","Manhattan Melodrama",1934,"movie","Manhattan Melodrama","Q533902","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = [[Loews Cineplex Entertainment|Loew's Inc.]] | "
"tt0025488","Men in Black",1934,"movie","Men in Black (1934 film)","Q2778954",NA,"distributor = [[Columbia Pictures]] | "
"tt0025493","The Merry Widow",1934,"movie","The Merry Widow (1934 film)","Q1219026","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = [[Loews Cineplex Entertainment|Loew's Inc.]] | "
"tt0025586","Of Human Bondage",1934,"movie","Of Human Bondage (1934 film)","Q1164789","studio = [[RKO Radio Pictures]] | ","distributor = RKO Radio Pictures | "
"tt0025601","One Night of Love",1934,"movie","One Night of Love","Q1619389",NA,"distributor = [[Columbia Pictures]] | "
"tt0025607","Operator 13",1934,"movie","Operator 13","Q2026605","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = Metro-Goldwyn-Mayer | "
"tt0025718","The Richest Girl in the World",1934,"movie","The Richest Girl in the World (1934 film)","Q2413857",NA,"distributor = [[RKO Radio Pictures]] | "
"tt0025774","She Loves Me Not",1934,"movie","She Loves Me Not (1934 film)","Q2514132","studio = [[Paramount Pictures]] | ","distributor = Paramount Pictures | "
"tt0025840","Strikes and Spares",1934,"movie","Strikes and Spares","Q1521999",NA,"distributor = [[Metro-Goldwyn-Mayer|MGM]] | "
"tt0025878","The Thin Man",1934,"movie","The Thin Man (film)","Q1198497","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = [[Loews Cineplex Entertainment|Loew's Inc.]] | "
"tt0025948","Viva Villa!",1934,"movie","Viva Villa!","Q1619412",NA,"distributor = [[Metro-Goldwyn-Mayer]] |country = United States |"
"tt0025977","What, No Men?",1935,"movie","What, No Men!","Q1436763",NA,"distributor = [[Warner Bros.]]<br>[[Vitaphone]] | "
"tt0025986","The White Parade",1934,"movie","The White Parade","Q1144006",NA,"distributor = [[Fox Film Corporation]] | "
"tt0027126","The Tortoise and the Hare",1935,"movie","The Tortoise and the Hare (film)","Q1215996","studio = [[Walt Disney Animation Studios|Walt Disney Productions]] | ","distributor = [[United Artists]] | "
"tt0024777","Wings Over Everest",1934,"movie","Wings Over Everest","Q1417812","studio = [[Gaumont-British]] | ","distributor = Gaumont-British | "
"tt0024823","All the King's Horses",1935,"movie","All the King's Horses (film)","Q1653551",NA,"distributor = [[Paramount Pictures]] | "
"tt0026027","1, 000 Dollars a Minute",1935,"movie","1,000 Dollars a Minute","Q161259","studio = | ","distributor = Republic Pictures (I) | "
"tt0026056","Alice Adams",1935,"movie","Alice Adams (1935 film)","Q1619523","studio = [[RKO Radio Pictures]] | ","distributor = RKO Radio Pictures | "
"tt0026086","Audioscopiks",1935,"movie","Audioscopiks","Q758893",NA,"distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0026097","Barbary Coast",1935,"movie","Barbary Coast (film)","Q524849","studio = [[Samuel Goldwyn Productions]] | ","distributor = [[United Artists]] | "
"tt0026104","Becky Sharp",1935,"movie","Becky Sharp (film)","Q613284","studio = [[Pioneer Pictures]] | ","distributor = [[RKO Radio Pictures]] | "
"tt0026113","The Big Broadcast of 1936",1935,"movie","The Big Broadcast of 1936","Q1279080","studio = [[Paramount Pictures]] | ","distributor = Paramount Pictures | "
"tt0026121","Black Fury",1935,"movie","Black Fury (film)","Q1660686","studio = [[Warner Bros.]] | ","distributor = Warner Bros. | "
"tt0026138","The Bride of Frankenstein",1935,"movie","Bride of Frankenstein","Q875904","studio = [[Universal Pictures]] | ","distributor = Universal Pictures | "
"tt0026143","Broadway Hostess",1935,"movie","Broadway Hostess","Q922894","studio = [[First National Pictures]] | ","distributor = [[Warner Bros.]] | "
"tt0026144","Broadway Melody of 1936",1935,"movie","Broadway Melody of 1936","Q1619460","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = [[Loews Cineplex Entertainment|Loew's, Inc.]] | "
"tt0026162","The Calico Dragon",1935,"movie","The Calico Dragon","Q1144390",NA,NA
"tt0026167","Camera Thrills",1935,"movie","Camera Thrills","Q3183844",NA,"distributor = [[Universal Pictures]] | "
"tt0026174","Captain Blood",1935,"movie","Captain Blood (1935 film)","Q1425815","studio = [[Cosmopolitan Productions]] | ","distributor = [[Warner Bros. Pictures, Inc.]] | "
"tt0026249","The Crusades",1935,"movie","The Crusades (film)","Q340187",NA,"distributor = [[Paramount Pictures]] | "
"tt0026261","Dangerous",1935,"movie","The Three Faces of Eve","Q1379585",NA,"distributor = [[20th Century Fox]] | "
"tt0026264","The Dark Angel",1935,"movie","The Dark Angel (1935 film)","Q1197944","studio = [[Samuel Goldwyn Productions]] | ","distributor = [[United Artists]] | "
"tt0026266","David Copperfield",1935,"movie","David Copperfield (1935 film)","Q1174069","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = [[Loews Cineplex Entertainment|Loew's Inc.]]<!-- per AFI--> | "
"tt0026320","Escape Me Never",1935,"movie","Escape Me Never (1935 film)","Q2516860","studio = [[British and Dominions Imperial Studios|British & Dominions]] | ","distributor = [[United Artists]] | "
"tt0026373","Folies Bergère de Paris",1935,"movie","Folies Bergère de Paris","Q3074976","studio = [[Twentieth Century Pictures]] | ","distributor = [[United Artists]] | "
"tt0026393","'G' Men",1935,"movie","G Men","Q1193221",NA,"distributor = [[Warner Bros. Pictures]] | "
"tt0026400","The Gay Deception",1935,"movie","The Gay Deception","Q2688691","studio = [[Fox Film|Fox Film Corporation]] | ","distributor = [[20th Century Fox]] | "
"tt0026418","Go Into Your Dance",1935,"movie","Go into Your Dance","Q260389","studio = [[First National Pictures]] | ","distributor = [[Warner Bros.]] | "
"tt0026421","Gold Diggers of 1935",1935,"movie","Gold Diggers of 1935","Q1079463","studio = [[Warner Bros.]] | ","distributor = Warner Bros. | "
"tt0026497","How to Sleep",1935,"movie","How to Sleep","Q1631690",NA,"distributor = [[MGM]] | "
"tt0026507","I Dream Too Much",1935,"movie","I Dream Too Much (1935 film)","Q1056317",NA,"distributor = [[RKO Radio Pictures]] | "
"tt0026529","The Informer",1935,"movie","The Informer (1935 film)","Q463869","studio = [[RKO Radio Pictures]] | ","distributor = RKO Radio Pictures | "
"tt0026571","King of Burlesque",1936,"movie","King of Burlesque","Q3676422",NA,"distributor = [[20th Century Fox]] | "
"tt0026643","The Lives of a Bengal Lancer",1935,"movie","The Lives of a Bengal Lancer (film)","Q139258","studio = [[Paramount Pictures]] | ","distributor = Paramount Pictures | "
"tt0026654","Love Me Forever",1935,"movie","Love Me Forever (film)","Q1872411","studio = | ","distributor = [[Columbia Pictures]] | "
"tt0026714","A Midsummer Night's Dream",1935,"movie","A Midsummer Night's Dream (1935 film)","Q1305191","studio = [[Warner Bros. Pictures]] | ","distributor = Warner Bros. Pictures | "
"tt0026725","Les MisÃ©rables",1935,"movie","Les Misérables (1935 film)","Q259574","studio = [[Twentieth Century Pictures]] | ","distributor = [[United Artists]] | "
"tt0026725","Les Misérables",1935,"movie","Les Misérables (1935 film)","Q259574","studio = [[Twentieth Century Pictures]] | ","distributor = [[United Artists]] | "
"tt0026752","Mutiny on the Bounty",1935,"movie","Mutiny on the Bounty (1935 film)","Q329709",NA,"distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0026768","Naughty Marietta",1935,"movie","Naughty Marietta (film)","Q1246938","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = [[Loews Cineplex Entertainment|Loew's, Inc.]] | "
"tt0026803","Oh, My Nerves",NA,NA,"Oh, My Nerves","Q12126710",NA,"distributor = [[Columbia Pictures]] | "
"tt0026866","Peter Ibbetson",1935,"movie","Peter Ibbetson","Q589066",NA,"distributor = [[Paramount Pictures]] | "
"tt0026893","Private Worlds",1935,"movie","Private Worlds","Q1300411","studio = [[Paramount Pictures]] | ","distributor = Paramount Pictures | "
"tt0026942","Roberta",1935,"movie","Roberta","Q13406117",NA,NA
"tt0026955","Ruggles of Red Gap",1935,"movie","Ruggles of Red Gap","Q1304355",NA,"distributor = [[Paramount Pictures]] | "
"tt0026970","The Scoundrel",1935,"movie","The Scoundrel (1935 film)","Q1305415","studio = Paramount Pictures | ","distributor = [[Paramount Pictures]] | "
"tt0026983","She",1935,"movie","She (1935 film)","Q2800583","studio = [[RKO Pictures|RKO Radio Pictures]] | ","distributor = RKO Radio Pictures | "
"tt0027088","Thanks a Million",1935,"movie","Thanks a Million","Q3090698",NA,NA
"tt0027100","Three Orphan Kittens",1935,"movie","Three Orphan Kittens","Q1143107","studio = [[Walt Disney Productions]] |","distributor = [[United Artists]] |"
"tt0027113","Tit for Tat",1935,"movie","Tit for Tat (1935 film)","Q1217943",NA,"distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0027125","Top Hat",1935,"movie","Top Hat","Q1139031","studio = [[RKO Pictures|RKO Radio Pictures]] | ","distributor = RKO Radio Pictures | "
"tt0027212","Who Killed Cock Robin?",1935,"movie","Who Killed Cock Robin? (1935 film)","Q2559943","studio = [[Walt Disney Pictures|Walt Disney Productions]] | ","distributor = [[United Artists]] | "
"tt0026880","Popular Science",1935,"movie",NA,NA,NA,NA
"tt0027075","A Tale of Two Cities",1935,"movie","A Tale of Two Cities (1935 film)","Q1430490","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = [[Loews Cineplex Entertainment|Loew's, Inc]] | "
"tt0027260","After the Thin Man",1936,"movie","After the Thin Man","Q1271874","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = [[Loews Cineplex Entertainment|Loew's Inc.]] | "
"tt0027300","Anthony Adverse",1936,"movie","Anthony Adverse","Q1305647","studio = [[Warner Bros. Pictures]] | ","distributor = Warner Bros. Pictures | "
"tt0027331","Banjo on My Knee",1936,"movie","Banjo on My Knee (film)","Q2410922",NA,"distributor = [[Twentieth Century Fox Film Corporation]] | "
"tt0027385","Bored of Education",1936,"movie","Bored of Education","Q893480",NA,"distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0027387","Born to Dance",1936,"movie","Born to Dance","Q229547","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = [[Loews Cineplex Entertainment|Loew's Inc.]] | "
"tt0027413","Cain and Mabel",1936,"movie","Cain and Mabel","Q1162490","studio = [[Cosmopolitan Pictures]] | ","distributor = [[Warner Bros.|Warner Brothers]] | "
"tt0027438","The Charge of the Light Brigade",1936,"movie","The Charge of the Light Brigade (1936 film)","Q1197830","studio = [[Warner Bros. Pictures]] | ","distributor = Warner Bros. Pictures | "
"tt0027459","Come and Get It",1936,"movie","Come and Get It (1936 film)","Q1150623","studio = [[Samuel Goldwyn Productions]] | ","distributor = [[United Artists]] | "
"tt0027468","The Country Cousin",1936,"movie","The Country Cousin","Q963201","studio = [[Walt Disney Animation Studios|Walt Disney Productions]] | ","distributor = [[United Artists]] | "
"tt0027496","Dancing Pirate",1936,"movie","Dancing Pirate","Q518414","studio = Pioneer Pictures | ","distributor = [[RKO Pictures]] | "
"tt0027532","Dodsworth",1936,"movie","Dodsworth (film)","Q185048","studio = [[Samuel Goldwyn Productions]] | ","distributor = [[United Artists]] | "
"tt0027556","Dummy Ache",1936,"movie","Dummy Ache","Q3275638",NA,"distributor = [[RKO Pictures]] | "
"tt0027616","La Fiesta de Santa Barbara",1935,"movie","La Fiesta de Santa Barbara","Q642284",NA,"distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0027652","Fury",1936,"movie","Fury (1936 film)","Q884223",NA,"distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0027657","The Garden of Allah",1936,"movie","The Garden of Allah (1936 film)","Q1193704","studio = [[Selznick International Pictures]] | ","distributor = [[United Artists]] | "
"tt0027664","The General Died at Dawn",1936,"movie","The General Died at Dawn","Q1193850","studio = | ","distributor = [[Paramount Pictures]] | "
"tt0027665","General Spanky",1936,"movie","General Spanky","Q5532208","studio = [[Hal Roach Studios]] | ","distributor = [[Metro-Goldwyn-Mayer]] | music = [[Marvin Hatley]] | cinematography = [[Art Lloyd]]<br />[[Walter Lundin]] | "
"tt0027678","Give Me Liberty",1936,"movie","Give Me Liberty (1936 film)","Q3675784",NA,"distributor = Warner Bros. | "
"tt0027686","Gold Diggers of 1937",1936,"movie","Gold Diggers of 1937","Q2482864","studio = [[Warner Bros.]] | ","distributor = Warner Bros. | "
"tt0027690","The Gorgeous Hussy",1936,"movie","The Gorgeous Hussy","Q1294711",NA,"distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0027698","The Great Ziegfeld",1936,"movie","The Great Ziegfeld","Q470218","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = [[Loews Cineplex Entertainment|Loew's Inc.]] | "
"tt0027869","The Last of the Mohicans",1936,"movie","The Last of the Mohicans (1936 film)","Q989531","studio = Edward Small Productions | ","distributor = [[United Artists]] | "
"tt0027884","Libeled Lady",1936,"movie","Libeled Lady","Q375578","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = [[Loews Cineplex Entertainment|Loew's Inc.]] | "
"tt0027902","Lloyd's of London",1936,"movie","Lloyd's of London (film)","Q1586693",NA,"distributor = [[20th Century Fox]] | "
"tt0027930","The Magnificent Brute",1936,"movie","The Magnificent Brute (1936 film)","Q3701907","studio = Universal Pictures | ","distributor = [[Universal Pictures]] | "
"tt0027988","Moscow Moods",NA,NA,"Moscow Moods","Q3701011",NA,"distributor = [[Paramount Pictures]] | "
"tt0027996","Mr. Deeds Goes to Town",1936,"movie","Mr. Deeds Goes to Town","Q475529","studio = [[Columbia Pictures Corp. of Calif. LTD.]] | ","distributor = [[Columbia Pictures Corporation]] | "
"tt0028010","My Man Godfrey",1936,"movie","My Man Godfrey","Q1811134","studio = [[Universal Pictures]] | ","distributor = Universal Pictures | "
"tt0028057","The Old Mill Pond",1936,"movie","The Old Mill Pond","Q2413189","studio = [[Harman-Ising Productions]] | ","distributor = [[Metro-Goldwyn-Mayer]] | "
"tt0028063","One in a Million",1936,"movie","One in a Million (1936 film)","Q1302885",NA,"distributor = [[Twentieth Century-Fox Film Corporation]] | "
"tt0028092","Pennies from Heaven",1936,"movie","Pennies from Heaven (1936 film)","Q1716835","studio = Emanuel Cohen Productions | ","distributor = [[Columbia Pictures]] | "
"tt0028103","Pigskin Parade",1936,"movie","Pigskin Parade","Q371295",NA,"distributor = [[20th Century Fox]] | "
"tt0028119","Popeye the Sailor Meets Sindbad the Sailor",1936,"movie","Popeye the Sailor Meets Sindbad the Sailor","Q1857702","studio = [[Fleischer Studios]] | ","distributor = [[Paramount Pictures]] | "
"tt0028146","The Public Pays",1936,"movie","The Public Pays","Q1590432",NA,"distributor = [[Metro-Goldwyn-Mayer|MGM]] | "
"tt0028203","Romeo and Juliet",1936,"movie","Romeo and Juliet (1936 film)","Q1081181","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = [[Loews Cineplex Entertainment|Loew's Inc.]] | "
"tt0028216","San Francisco",1936,"movie","San Francisco (1936 film)","Q130769","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = [[Loews Cineplex Entertainment|Loew's Inc.]] | "
"tt0028255","Sing, Baby, Sing",1936,"movie","Sing, Baby, Sing","Q10371896",NA,"distributor = [[Twentieth Century-Fox Film Corporation]] | "
"tt0028313","The Story of Louis Pasteur",1936,"movie","The Story of Louis Pasteur","Q1619752",NA,"distributor = [[Warner Bros.]] | runtime = 87 minutes | "
"tt0028330","Suzy",1936,"movie","Suzy (film)","Q1236954","studio = [[Metro-Goldwyn-Mayer]] | ","distributor = Metro-Goldwyn-Mayer | "
