"QID","countryLabel"
"Q1262133","Switzerland"
"Q1347462","Austria"
"Q1161600","Hungary"
"Q913462","France"
"Q1655021","Germany"
"Q1674641","Germany"
"Q1688330","Austria"
"Q1917021","Germany"
"Q1881803","Austria"
"Q2048846","Turkey"
"Q2170665","Germany"
"Q2358680","Germany"
"Q971446","United Kingdom"
"Q3311503","Belgium"
"Q3349121","Belgium"
"Q2060840","United Kingdom"
"Q3146538","France"
"Q3954663","Finland"
"Q2973229","Canada"
"Q3838997","Italy"
"Q4030619","Russia"
"Q4344840","Russia"
"Q4386481","Russia"
"Q4398014","Russia"
"Q4461037","Russia"
"Q4461045","Russia"
"Q4504080","Russia"
"Q3657087","Norway"
"Q4820037","Argentina"
"Q5120638","Germany"
"Q3700480","United Kingdom"
"Q5399520","Australia"
"Q5486858","Finland"
"Q5493621","Finland"
"Q5571070","Brazil"
"Q4461037","Russian Empire"
"Q4461045","Russian Empire"
"Q5991845","Mexico"
"Q6069557","Turkey"
"Q4985726","Canada"
"Q6112017","Chile"
"Q4664352","United Kingdom"
"Q5839228","Spain"
"Q6110408","Spain"
"Q6030199","Canada"
"Q6943780","Japan"
"Q6744471","Canada"
"Q6736868","Norway"
"Q159846","United States of America"
"Q465224","United States of America"
"Q465832","United States of America"
"Q511731","United States of America"
"Q557387","United States of America"
"Q606359","United States of America"
"Q632323","United States of America"
"Q864332","United States of America"
"Q908662","United States of America"
"Q1368540","United States of America"
"Q1459090","United States of America"
"Q1579809","United States of America"
"Q1637250","United States of America"
"Q1706678","United States of America"
"Q1722143","United States of America"
"Q1785329","United States of America"
"Q2893859","United States of America"
"Q3151648","United States of America"
"Q3486445","United States of America"
"Q3566350","United States of America"
"Q3712525","United States of America"
"Q3783594","United States of America"
"Q3843364","United States of America"
"Q4822585","United States of America"
"Q4958364","United States of America"
"Q5189389","United States of America"
"Q5223268","United States of America"
"Q5462409","United States of America"
"Q3492475","Soviet Union"
"Q6073094","United States of America"
"Q4398014","Soviet Union"
"Q6744535","United States of America"
"Q4430598","Soviet Union"
"Q6972872","United States of America"
"Q7009848","United States of America"
"Q7122712","United States of America"
"Q1975431","Kyrgyzstan"
"Q1975431","Kirghiz Soviet Socialist Republic"
"Q41468","Germany"
"Q23633","United States of America"
"Q78627378","France"
"Q79616453","Germany"
"Q78787654","United Kingdom"
"Q80175199","Bosnia and Herzegovina"
"Q85783035","India"
"Q85971242","South Korea"
"Q85982474","South Korea"
"Q86167217","Canada"
"Q88887980","Belgium"
"Q88889010","Germany"
"Q88876523","Italy"
"Q89105053","Switzerland"
"Q89028270","Sweden"
"Q89116250","France"
"Q89189214","Netherlands"
"Q88966997","United Kingdom"
"Q89912101","France"
"Q92780901","Switzerland"
"Q94625464","Belgium"
"Q94480138","France"
"Q89198906","Iceland"
"Q96679798","Germany"
"Q96111659","France"
"Q96472714","Pakistan"
"Q98270375","Portugal"
"Q98605665","Switzerland"
"Q99447097","France"
"Q99447198","France"
"Q100699785","Germany"
"Q100715594","Germany"
"Q100488536","Argentina"
"Q101122825","Spain"
"Q101234816","Italy"
"Q104735386","Belgium"
"Q104777260","Italy"
"Q104711465","Japan"
"Q104812117","Czech Republic"
"Q105756521","Germany"
"Q105756535","Germany"
"Q105676300","Austria"
"Q104854432","Canada"
"Q105825912","Bangladesh"
"Q106641482","Russia"
"Q107316160","Portugal"
"Q107212204","Hungary"
"Q107637159","Germany"
"Q107808760","Belgium"
"Q107711645","Spain"
"Q96031382","United States of America"
"Q107741376","Hungary"
"Q107805680","Spain"
"Q108284407","Finland"
"Q108169003","Spain"
"Q107934605","Sweden"
"Q107139647","United Kingdom"
"Q108633827","Germany"
"Q108257205","Hungary"
"Q108124101","Bosnia and Herzegovina"
"Q108286740","Morocco"
"Q108143113","Canada"
"Q109318340","Belgium"
"Q109101258","Spain"
"Q110199741","Spain"
"Q110263279","Spain"
"Q110303147","United Kingdom"
"Q112221795","Germany"
"Q112744674","Austria"
"Q112346027","France"
"Q112864617","Switzerland"
"Q111671732","South Africa"
"Q113112143","Germany"
"Q112748229","Hungary"
"Q112820266","Sweden"
"Q112843469","Sweden"
"Q101445585","United States of America"
"Q112731680","Denmark"
"Q113112150","France"
"Q105453194","United States of America"
"Q106493813","United States of America"
"Q107658270","United States of America"
"Q108527676","United States of America"
"Q112110874","Czechoslovakia"
"Q20470613","Turkey"
"Q20635325","Finland"
"Q21097821","France"
"Q21749946","Netherlands"
"Q21006823","United Kingdom"
"Q22019353","Norway"
"Q22037462","Norway"
"Q22093646","Norway"
"Q22270457","Norway"
"Q22294983","Norway"
"Q24206385","Germany"
"Q24932906","France"
"Q25409286","Italy"
"Q25430830","Norway"
"Q28223568","Bangladesh"
"Q28491266","France"
"Q28961429","United Kingdom"
"Q31273179","Estonia"
"Q20715669","United States of America"
"Q20874104","United States of America"
"Q21116815","United States of America"
"Q21280724","United States of America"
"Q21292719","United States of America"
"Q41635406","Germany"
"Q42532951","Argentina"
"Q47733740","Spain"
"Q47465408","Netherlands"
"Q50858003","South Korea"
"Q55407804","Germany"
"Q55637159","Spain"
"Q56070712","Spain"
"Q56441336","Belgium"
"Q56275266","India"
"Q56301027","Japan"
"Q57541102","Germany"
"Q57594934","Switzerland"
"Q61393933","Estonia"
"Q61393943","Estonia"
"Q61357229","South Korea"
"Q62384036","Canada"
"Q64738165","Germany"
"Q65231596","Finland"
"Q65231745","Finland"
"Q65466263","Germany"
"Q64975235","France"
"Q64976001","France"
"Q65949946","France"
"Q65564080","Canada"
"Q66814370","Portugal"
"Q54805286","United States of America"
"Q55933990","United States of America"
"Q69787424","France"
"Q69496204","Colombia"
"Q57832058","Luxembourg"
"Q64819822","United States of America"
"Q65557474","United States of America"
"Q66266305","United States of America"
"Q67467023","United States of America"
"Q107139525","Portugal"
"Q107344292","Germany"
"Q107676601","Germany"
"Q107872457","Georgia"
"Q106807663","Canada"
"Q108169864","Belgium"
"Q107564494","France"
"Q108168972","Serbia"
"Q108285356","Turkey"
"Q107876617","France"
"Q108408450","Spain"
"Q108162913","France"
"Q108183211","France"
"Q107585906","United Kingdom"
"Q107658648","United Kingdom"
"Q108872988","Spain"
"Q107832772","Slovakia"
"Q108153661","Canada"
"Q108162913","United Kingdom"
"Q108168328","United Kingdom"
"Q109453649","Spain"
"Q108132318","Slovenia"
"Q108857263","Philippines"
"Q109950719","Spain"
"Q110088902","Russia"
"Q110712799","Estonia"
"Q110955621","Finland"
"Q110899453","Australia"
"Q110907671","Austria"
"Q110916235","Austria"
"Q110906115","Hungary"
"Q111133983","Spain"
"Q111253812","Spain"
"Q110907691","Slovenia"
"Q106936157","United States of America"
"Q110845446","United States of America"
"Q2601340","Germany"
"Q2568777","Austria"
"Q2830819","France"
"Q2850600","France"
"Q2869410","France"
"Q3230674","France"
"Q3232641","France"
"Q3232644","France"
"Q3916353","Finland"
"Q3664077","Italy"
"Q3425474","France"
"Q3429960","France"
"Q3334902","India"
"Q3703758","France"
"Q4041401","Russia"
"Q4306947","Russia"
"Q4327207","Russia"
"Q4824388","Australia"
"Q4096055","Russian Empire"
"Q4813375","Japan"
"Q4461039","Russian Empire"
"Q6062591","Turkey"
"Q5328635","India"
"Q5001499","United Kingdom"
"Q5057425","United Kingdom"
"Q6703227","Brazil"
"Q5448989","United Kingdom"
"Q5583638","United Kingdom"
"Q6426004","India"
"Q7243604","Brazil"
"Q7196772","United Kingdom"
"Q7512312","United Kingdom"
"Q7559866","United Kingdom"
"Q2793276","United States of America"
"Q2861046","United States of America"
"Q3005562","United States of America"
"Q3296225","United States of America"
"Q3381138","United States of America"
"Q3772936","United States of America"
"Q4740868","United States of America"
"Q4826385","United States of America"
"Q4879144","United States of America"
"Q5122739","United States of America"
"Q5297281","United States of America"
"Q5324759","United States of America"
"Q5496961","United States of America"
"Q5604071","United States of America"
"Q5685696","United States of America"
"Q6407516","United States of America"
"Q6490466","United States of America"
"Q6502174","United States of America"
"Q18688863","Finland"
"Q18689283","Finland"
"Q6783592","United States of America"
"Q18053468","Czech Republic"
"Q17770632","Norway"
"Q7112041","United States of America"
"Q7261086","United States of America"
"Q7311005","United States of America"
"Q7360829","United States of America"
"Q7581689","United States of America"
"Q19610676","Turkey"
"Q19611209","Turkey"
"Q19611286","Turkey"
"Q19612500","Turkey"
"Q19737892","Turkey"
"Q19908021","Russia"
"Q20103327","Spain"
"Q21087048","Spain"
"Q21036756","United Kingdom"
"Q22080360","India"
"Q24928644","Belgium"
"Q24327070","Sweden"
"Q24327096","Sweden"
"Q24760226","Italy"
"Q24905340","India"
"Q26210002","Belarusian"
"Q26210002","Japanese"
"Q27962052","France"
"Q17305133","United States of America"
"Q17305142","United States of America"
"Q28861971","France"
"Q29029066","France"
"Q29885927","Mexico"
"Q18153385","United States of America"
"Q30740712","France"
"Q21153392","United States of America"
"Q21292713","United States of America"
"Q22673821","United States of America"
"Q24843191","United States of America"
"Q29885927","United States of America"
"Q42344218","Italy"
"Q43386104","Netherlands"
"Q49451846","Poland"
"Q50318955","France"
"Q41786723","United States of America"
"Q52161566","El Salvador"
"Q91335340","Kingdom of the Netherlands"
"Q22249288","France"
"Q24023480","Taiwan"
"Q24023480","Republic of China"
"Q26703733","India"
"Q27961805","France"
"Q27958088","India"
"Q28670740","Italy"
"Q28494629","France"
"Q28869972","Spain"
"Q30737762","France"
"Q39075149","France"
"Q28726379","Moldova"
"Q41594791","Spain"
"Q28726379","Soviet Union"
"Q47464855","Nepal"
"Q50491647","France"
"Q55708368","Israel"
"Q55659600","Russia"
"Q57648993","Germany"
"Q58424193","Germany"
"Q61123223","Serbia"
"Q49514976","United States of America"
"Q62630056","Canada"
"Q64158700","Romania"
"Q64975503","Israel"
"Q64976170","Canada"
"Q64822850","Norway"
"Q66926414","Mexico"
"Q55078569","United States of America"
"Q69494669","Spain"
"Q69060184","United Kingdom"
"Q72262208","Austria"
"Q74639437","Spain"
"Q74019694","Poland"
"Q75080275","Spain"
"Q64007570","United States of America"
"Q64488868","United States of America"
"Q63920385","Czechoslovakia"
"Q65552208","United States of America"
"Q77977221","Spain"
"Q77707203","France"
"Q78467237","Portugal"
"Q78471937","Finland"
"Q77978638","France"
"Q78623812","Germany"
"Q78345599","Hungary"
"Q77870207","Bosnia and Herzegovina"
"Q78161761","France"
"Q78481057","Italy"
"Q78297902","France"
"Q78161229","Bosnia and Herzegovina"
"Q78475820","Sweden"
"Q78609290","Netherlands"
"Q78623465","France"
"Q78157042","United Kingdom"
"Q79395789","Italy"
"Q79805044","Finland"
"Q80177057","Germany"
"Q78790512","United Kingdom"
"Q80177162","Spain"
"Q80453700","Italy"
"Q80455720","France"
"Q80469884","France"
"Q80456350","Czech Republic"
"Q70583734","United States of America"
"Q72366190","United States of America"
"Q84554551","Netherlands"
"Q88968974","France"
"Q88973069","Greece"
"Q91437508","Turkey"
"Q92781049","Germany"
"Q92780879","Italy"
"Q92780895","France"
"Q93840621","Germany"
"Q94580396","Brazil"
"Q94485319","Netherlands"
"Q94631988","United Kingdom"
"Q97731592","Germany"
"Q97460967","Spain"
"Q98071103","Spain"
"Q98270377","Spain"
"Q98047635","Czech Republic"
"Q100707511","Sweden"
"Q101159239","Spain"
"Q101246786","Albania"
"Q100689005","Poland"
"Q101480209","France"
"Q104243582","United Kingdom"
"Q106631524","Germany"
"Q106779236","Germany"
"Q106912917","Germany"
"Q105699246","United Kingdom"
"Q107168451","Italy"
"Q107620971","Finland"
"Q107646317","Italy"
"Q107575831","France"
"Q107549787","Denmark"
"Q97554108","United States of America"
"Q107620362","United States of America"
"Q187286","Germany"
"Q670804","Germany"
"Q1015642","Germany"
"Q1120758","Germany"
"Q1170912","Switzerland"
"Q1374489","Germany"
"Q1395665","Germany"
"Q1402399","Germany"
"Q1412500","Germany"
"Q1607675","Germany"
"Q1677620","Germany"
"Q1713346","Germany"
"Q1622281","Austria"
"Q1815582","Germany"
"Q1994688","Germany"
"Q2415685","Germany"
"Q2415983","Germany"
"Q2416091","Germany"
"Q2565333","Germany"
"Q3431686","Finland"
"Q3211651","Canada"
"Q3982168","Italy"
"Q4093012","Russia"
"Q4209554","Russia"
"Q4274105","Russia"
"Q5183477","Serbia"
"Q7773736","United Kingdom"
"Q10469896","Denmark"
"Q11863496","Finland"
"Q11871617","Finland"
"Q11687945","Poland"
"Q12307433","Denmark"
"Q12308368","Denmark"
"Q13207309","Russia"
"Q13402030","Slovakia"
"Q15873570","Belgium"
"Q16656158","Russia"
"Q6107567","United States of America"
"Q18351757","South Korea"
"Q22998487","Finland"
"Q26963736","Austria"
"Q28162452","Germany"
"Q27825084","Russia"
"Q28001480","United States of America"
"Q47450091","Switzerland"
"Q56489325","Germany"
"Q50315215","United States of America"
"Q62512975","Canada"
"Q62624311","United Kingdom"
"Q63959358","India"
"Q65006900","Finland"
"Q64961007","United Kingdom"
"Q68657073","Finland"
"Q64748827","United States of America"
"Q89562015","Canada"
"Q94844591","Netherlands"
"Q94844593","Netherlands"
"Q94844640","Netherlands"
"Q99658923","Japan"
"Q102290346","France"
"Q105541331","Germany"
"Q105413215","Malaysia"
"Q106366384","Peru"
"Q94844601","Republic of Ireland"
"Q107481202","Egypt"
"Q107785714","Canada"
"Q110249589","South Korea"
"Q113531639","France"
"Q114783888","Germany"
"Q116259570","Canada"
"Q117084322","Canada"
"Q106388777","United States of America"
"Q117814106","France"
"Q109354792","United States of America"
"Q122949694","Denmark"
"Q121960940","United States of America"
"Q2385609","Germany"
"Q2451857","Germany"
"Q2420344","United Kingdom"
"Q107809261","Kingdom of the Netherlands"
"Q107711658","Spain"
"Q108168995","Monaco"
"Q108256029","Israel"
"Q108183168","Netherlands"
"Q107693706","Canada"
"Q108673439","Spain"
"Q109101089","Spain"
"Q110585894","Turkey"
"Q110042502","Denmark"
"Q110992391","Germany"
"Q110948836","Finland"
"Q110373917","Sweden"
"Q110797456","Spain"
"Q110970346","Spain"
"Q110703721","Sweden"
"Q111051470","Spain"
"Q111108985","Spain"
"Q111133751","Spain"
"Q111133757","Spain"
"Q110940427","Sweden"
"Q110822911","Greece"
"Q111637280","Finland"
"Q110537007","United Kingdom"
"Q111692189","Russia"
"Q110703710","Norway"
"Q110996211","Canada"
"Q111784576","Bulgaria"
"Q112232268","Portugal"
"Q110920544","Norway"
"Q110973501","Norway"
"Q112224683","Spain"
"Q112607474","Germany"
"Q111986856","France"
"Q111362777","Croatia"
"Q111986165","Denmark"
"Q111342792","South Africa"
"Q112232683","Netherlands"
"Q112299630","Bangladesh"
"Q112618843","Bulgaria"
"Q111678444","Norway"
"Q112299630","India"
"Q112585591","Sweden"
"Q112042667","Norway"
"Q112764050","Sweden"
"Q112805475","Sweden"
"Q112812126","France"
"Q112843827","Sweden"
"Q112843839","Sweden"
"Q112843842","Sweden"
"Q113112055","Hungary"
"Q112897878","Sweden"
"Q112876829","Denmark"
"Q112742981","Czech Republic"
"Q112222310","United Kingdom"
"Q113141405","Sweden"
"Q113453654","Spain"
"Q113181698","Sweden"
"Q113181772","Sweden"
"Q113197925","Sweden"
"Q113361212","Netherlands"
"Q113644926","Spain"
"Q113459561","Netherlands"
"Q113458922","France"
"Q113458934","Sweden"
"Q113514998","Sweden"
"Q113564659","Sweden"
"Q113565635","Sweden"
"Q113622069","Sweden"
"Q113625619","Sweden"
"Q113633603","Sweden"
"Q114342029","Germany"
"Q114600514","Germany"
"Q114016372","Denmark"
"Q114241295","Sweden"
"Q114600514","West Germany"
"Q112180254","Andorra"
"Q114614175","Sweden"
"Q114052140","United Kingdom"
"Q115497804","Finland"
"Q115329332","Sweden"
"Q115056182","Egypt"
"Q115697549","Spain"
"Q115703472","Hong Kong"
"Q115761652","Sweden"
"Q116688341","Germany"
"Q116879368","Germany"
"Q116919501","Germany"
"Q116920994","Germany"
"Q116242069","Denmark"
"Q116864830","Sweden"
"Q116442731","South Korea"
"Q116680575","Japan"
"Q116789713","Japan"
"Q116661454","South Korea"
"Q117849511","Brazil"
"Q117018057","Japan"
"Q117599638","France"
"Q117031632","United Kingdom"
"Q118720011","Bulgaria"
"Q112265391","Iceland"
"Q112265396","Iceland"
"Q119533931","Finland"
"Q119404347","Russia"
"Q119156775","Sweden"
"Q119416989","Denmark"
"Q119417828","Denmark"
"Q109423042","Saudi Arabia"
"Q119505752","Japan"
"Q108751609","United States of America"
"Q113996195","Iceland"
"Q120065099","South Korea"
"Q120669525","Sweden"
"Q121365660","People's Republic of China"
"Q121365771","People's Republic of China"
"Q121365788","People's Republic of China"
"Q108253847","Luxembourg"
"Q115063569","Iceland"
"Q111310084","United States of America"
"Q110226759","Luxembourg"
"Q111016124","Republic of Ireland"
"Q112110926","Czechoslovakia"
"Q113016469","United States of America"
"Q119505752","Singapore"
"Q113460488","United States of America"
"Q111692189","Soviet Union"
